chunk_id,doc_id,pdf_page,chunk_ordinal,source_channel,chars,actual_text_tokens,actual_rendered_tokens,est_tokens,est_prompt_tokens,header_increment,chars_per_actual_token,ratio_text_actual_over_est,ratio_rendered_actual_over_est_prompt,labels
NPM:p80:2,NPM,80,2,native,1289,270,281,322,336,11,4.774074,0.838509,0.83631,none_observed
NPM:p80:3,NPM,80,3,native,677,142,153,169,183,11,4.767606,0.840237,0.836066,none_observed
NPM:p81:0,NPM,81,0,native,1345,287,298,336,350,11,4.686411,0.854167,0.851429,none_observed
NPM:p81:1,NPM,81,1,native,646,131,142,161,175,11,4.931298,0.813665,0.811429,none_observed
NPM:p81:2,NPM,81,2,native,1376,294,305,344,358,11,4.680272,0.854651,0.851955,none_observed
NPM:p81:3,NPM,81,3,native,717,154,165,179,193,11,4.655844,0.860335,0.854922,none_observed
NPM:p81:4,NPM,81,4,native,344,59,70,86,100,11,5.830508,0.686047,0.7,none_observed
NPM:p82:0,NPM,82,0,native,943,208,219,235,249,11,4.533654,0.885106,0.879518,none_observed
NPM:p82:1,NPM,82,1,native,1098,223,234,274,288,11,4.923767,0.813869,0.8125,none_observed
NPM:p83:0,NPM,83,0,native,1101,237,248,275,289,11,4.64557,0.861818,0.858131,none_observed
NPM:p83:1,NPM,83,1,native,875,204,215,218,232,11,4.289216,0.93578,0.926724,none_observed
NPM:p83:2,NPM,83,2,native,1292,270,281,323,337,11,4.785185,0.835913,0.833828,none_observed
NPM:p83:3,NPM,83,3,native,595,141,152,148,162,11,4.219858,0.952703,0.938272,none_observed
NPM:p84:0,NPM,84,0,native,908,211,222,227,241,11,4.303318,0.929515,0.921162,none_observed
NPM:p84:1,NPM,84,1,native,1352,143,154,338,352,11,9.454545,0.423077,0.4375,none_observed
NPM:p84:2,NPM,84,2,native,184,28,39,46,60,11,6.571429,0.608696,0.65,none_observed
NPM:p85:0,NPM,85,0,native,557,107,118,139,153,11,5.205607,0.769784,0.771242,none_observed
NPM:p85:1,NPM,85,1,native,1314,300,311,328,342,11,4.38,0.914634,0.909357,none_observed
NPM:p85:2,NPM,85,2,native,968,203,214,242,256,11,4.768473,0.838843,0.835938,none_observed
NPM:p85:3,NPM,85,3,native,1338,262,273,334,348,11,5.10687,0.784431,0.784483,none_observed
NPM:p85:4,NPM,85,4,native,123,30,41,30,44,11,4.1,1.0,0.931818,none_observed
NPM:p86:0,NPM,86,0,native,1303,303,314,325,339,11,4.30033,0.932308,0.926254,none_observed
NPM:p86:1,NPM,86,1,native,154,33,44,38,52,11,4.666667,0.868421,0.846154,none_observed
NPM:p87:0,NPM,87,0,native,1365,303,312,341,355,9,4.50495,0.888563,0.878873,none_observed
NPM:p87:1,NPM,87,1,native,1158,251,260,289,303,9,4.613546,0.868512,0.858086,none_observed
NPM:p87:2,NPM,87,2,native,300,66,75,75,89,9,4.545455,0.88,0.842697,none_observed
NPM:p88:0,NPM,88,0,native,1395,313,322,348,362,9,4.456869,0.899425,0.889503,none_observed
NPM:p88:1,NPM,88,1,native,245,54,63,61,75,9,4.537037,0.885246,0.84,none_observed
NPM:p8:0,NPM,8,0,native,1060,207,218,265,279,11,5.120773,0.781132,0.781362,none_observed
NPM:p8:1,NPM,8,1,native,1169,221,232,292,306,11,5.289593,0.756849,0.75817,none_observed
NPM:p8:2,NPM,8,2,native,533,94,105,133,147,11,5.670213,0.706767,0.714286,none_observed
NPM:p9:0,NPM,9,0,native,1227,251,262,306,320,11,4.888446,0.820261,0.81875,none_observed
NPM:p9:1,NPM,9,1,native,1166,234,245,291,305,11,4.982906,0.804124,0.803279,none_observed
NPM:p9:2,NPM,9,2,native,478,100,111,119,133,11,4.78,0.840336,0.834586,none_observed
QMM:p100:0,QMM,100,0,native,457,73,83,114,128,10,6.260274,0.640351,0.648438,none_observed
QMM:p100:1,QMM,100,1,native,1264,112,122,316,330,10,11.285714,0.35443,0.369697,none_observed
QMM:p100:2,QMM,100,2,native,1323,174,184,330,344,10,7.603448,0.527273,0.534884,none_observed
QMM:p100:3,QMM,100,3,native,1001,182,192,250,264,10,5.5,0.728,0.727273,none_observed
QMM:p101:0,QMM,101,0,native,1084,202,212,271,285,10,5.366337,0.745387,0.74386,none_observed
QMM:p101:1,QMM,101,1,native,1378,250,260,344,358,10,5.512,0.726744,0.726257,none_observed
QMM:p101:2,QMM,101,2,native,643,124,134,160,174,10,5.185484,0.775,0.770115,none_observed
QMM:p102:0,QMM,102,0,native,1386,214,224,346,360,10,6.476636,0.618497,0.622222,none_observed
QMM:p102:1,QMM,102,1,native,845,109,119,211,225,10,7.752294,0.516588,0.528889,none_observed
QMM:p103:0,QMM,103,0,native,829,167,177,207,221,10,4.964072,0.806763,0.800905,none_observed
QMM:p103:1,QMM,103,1,native,767,140,150,191,205,10,5.478571,0.732984,0.731707,none_observed
QMM:p104:0,QMM,104,0,native,1243,229,239,310,324,10,5.427948,0.73871,0.737654,none_observed
QMM:p104:1,QMM,104,1,native,631,131,141,157,171,10,4.816794,0.834395,0.824561,none_observed
QMM:p105:0,QMM,105,0,ocr,839,203,213,209,223,10,4.133005,0.971292,0.955157,none_observed
QMM:p106:0,QMM,106,0,native,1118,197,207,279,293,10,5.675127,0.706093,0.706485,none_observed
QMM:p106:1,QMM,106,1,native,1392,234,244,348,362,10,5.948718,0.672414,0.674033,none_observed
QMM:p106:2,QMM,106,2,native,452,77,87,113,127,10,5.87013,0.681416,0.685039,none_observed
QMM:p106:3,QMM,106,3,native,468,82,92,117,131,10,5.707317,0.700855,0.70229,none_observed
QMM:p107:0,QMM,107,0,native,1400,268,278,350,364,10,5.223881,0.765714,0.763736,none_observed
QMM:p107:1,QMM,107,1,native,986,183,193,246,260,10,5.387978,0.743902,0.742308,none_observed
QMM:p108:0,QMM,108,0,native,1402,270,280,350,364,10,5.192593,0.771429,0.769231,none_observed
QMM:p108:1,QMM,108,1,native,1254,249,259,313,327,10,5.036145,0.795527,0.792049,none_observed
QMM:p108:2,QMM,108,2,native,1098,224,234,274,288,10,4.901786,0.817518,0.8125,none_observed
QMM:p109:0,QMM,109,0,native,1146,247,257,286,300,10,4.639676,0.863636,0.856667,none_observed
QMM:p109:1,QMM,109,1,native,1384,278,288,346,360,10,4.978417,0.803468,0.8,none_observed
QMM:p109:2,QMM,109,2,native,337,66,76,84,98,10,5.106061,0.785714,0.77551,none_observed
QMM:p10:0,QMM,10,0,native,1365,273,283,341,355,10,5.0,0.800587,0.797183,none_observed
QMM:p10:1,QMM,10,1,native,1101,218,228,275,289,10,5.050459,0.792727,0.788927,none_observed
QMM:p110:0,QMM,110,0,native,1147,212,222,286,300,10,5.410377,0.741259,0.74,none_observed
QMM:p111:0,QMM,111,0,native,1319,252,262,329,343,10,5.234127,0.765957,0.763848,none_observed
QMM:p111:1,QMM,111,1,native,1316,241,251,329,343,10,5.460581,0.732523,0.731778,none_observed
QMM:p111:2,QMM,111,2,native,957,173,183,239,253,10,5.531792,0.723849,0.72332,none_observed
QMM:p112:0,QMM,112,0,native,548,109,119,137,151,10,5.027523,0.79562,0.788079,none_observed
QMM:p112:1,QMM,112,1,native,1199,179,189,299,313,10,6.698324,0.598662,0.603834,none_observed
QMM:p112:2,QMM,112,2,native,1166,156,166,291,305,10,7.474359,0.536082,0.544262,none_observed
QMM:p112:3,QMM,112,3,native,907,176,186,226,240,10,5.153409,0.778761,0.775,none_observed
QMM:p113:0,QMM,113,0,native,1299,253,263,324,338,10,5.134387,0.780864,0.778107,none_observed
QMM:p113:1,QMM,113,1,native,1377,273,283,344,358,10,5.043956,0.793605,0.790503,none_observed
QMM:p113:2,QMM,113,2,native,284,52,62,71,85,10,5.461538,0.732394,0.729412,none_observed
QMM:p114:0,QMM,114,0,ocr,445,130,140,111,125,10,3.423077,1.171171,1.12,none_observed
QMM:p115:0,QMM,115,0,native,1240,243,253,310,324,10,5.102881,0.783871,0.780864,none_observed
QMM:p115:1,QMM,115,1,native,755,138,148,188,202,10,5.471014,0.734043,0.732673,none_observed
QMM:p116:0,QMM,116,0,native,1352,208,218,338,352,10,6.5,0.615385,0.619318,none_observed
QMM:p116:1,QMM,116,1,native,135,14,24,33,47,10,9.642857,0.424242,0.510638,none_observed
QMM:p116:2,QMM,116,2,native,1482,273,283,370,384,10,5.428571,0.737838,0.736979,none_observed
QMM:p117:0,QMM,117,0,native,1299,220,230,324,338,10,5.904545,0.679012,0.680473,none_observed
QMM:p117:1,QMM,117,1,native,235,40,50,58,72,10,5.875,0.689655,0.694444,none_observed
QMM:p118:0,QMM,118,0,native,1313,272,282,328,342,10,4.827206,0.829268,0.824561,none_observed
QMM:p118:1,QMM,118,1,native,531,98,108,132,146,10,5.418367,0.742424,0.739726,none_observed
QMM:p119:0,QMM,119,0,native,1385,285,295,346,360,10,4.859649,0.823699,0.819444,none_observed
QMM:p119:1,QMM,119,1,native,359,76,86,89,103,10,4.723684,0.853933,0.834951,none_observed
QMM:p11:0,QMM,11,0,native,1166,205,215,291,305,10,5.687805,0.704467,0.704918,none_observed
QMM:p11:1,QMM,11,1,native,1347,236,246,336,350,10,5.707627,0.702381,0.702857,none_observed
QMM:p11:2,QMM,11,2,native,387,70,80,96,110,10,5.528571,0.729167,0.727273,none_observed
QMM:p120:0,QMM,120,0,native,157,36,46,39,53,10,4.361111,0.923077,0.867925,none_observed
QMM:p121:0,QMM,121,0,native,523,124,134,130,144,10,4.217742,0.953846,0.930556,none_observed
QMM:p122:0,QMM,122,0,native,1188,210,220,297,311,10,5.657143,0.707071,0.707395,none_observed
QMM:p122:1,QMM,122,1,native,574,96,106,143,157,10,5.979167,0.671329,0.675159,none_observed
QMM:p122:2,QMM,122,2,native,1377,256,266,344,358,10,5.378906,0.744186,0.743017,none_observed
QMM:p122:3,QMM,122,3,native,214,37,47,53,67,10,5.783784,0.698113,0.701493,none_observed
QMM:p123:0,QMM,123,0,native,1402,235,245,350,364,10,5.965957,0.671429,0.673077,none_observed
QMM:p123:1,QMM,123,1,native,1340,258,268,335,349,10,5.193798,0.770149,0.767908,none_observed
QMM:p123:2,QMM,123,2,native,872,169,179,218,232,10,5.159763,0.775229,0.771552,none_observed
QMM:p124:0,QMM,124,0,native,586,108,118,146,160,10,5.425926,0.739726,0.7375,none_observed
QMM:p124:1,QMM,124,1,native,1349,285,295,337,351,10,4.733333,0.845697,0.840456,none_observed
QMM:p124:2,QMM,124,2,native,677,123,133,169,183,10,5.504065,0.727811,0.726776,none_observed
QMM:p125:0,QMM,125,0,native,1045,205,215,261,275,10,5.097561,0.785441,0.781818,none_observed
QMM:p125:1,QMM,125,1,native,1389,284,294,347,361,10,4.890845,0.818444,0.814404,none_observed
QMM:p126:0,QMM,126,0,native,1257,258,268,314,328,10,4.872093,0.821656,0.817073,none_observed
QMM:p126:1,QMM,126,1,native,945,178,188,236,250,10,5.308989,0.754237,0.752,none_observed
QMM:p127:0,QMM,127,0,native,1274,214,226,318,332,12,5.953271,0.672956,0.680723,none_observed
QMM:p127:1,QMM,127,1,native,388,67,79,97,111,12,5.791045,0.690722,0.711712,none_observed
QMM:p128:0,QMM,128,0,native,1387,261,273,346,360,12,5.314176,0.754335,0.758333,none_observed
QMM:p128:1,QMM,128,1,native,1396,238,250,349,363,12,5.865546,0.681948,0.688705,none_observed
QMM:p128:2,QMM,128,2,native,158,27,39,39,53,12,5.851852,0.692308,0.735849,none_observed
QMM:p128:3,QMM,128,3,native,267,36,48,66,80,12,7.416667,0.545455,0.6,none_observed
QMM:p129:0,QMM,129,0,native,1245,244,256,311,325,12,5.102459,0.784566,0.787692,none_observed
QMM:p129:1,QMM,129,1,native,1181,214,226,295,309,12,5.518692,0.725424,0.731392,none_observed
QMM:p12:0,QMM,12,0,native,1320,240,250,330,344,10,5.5,0.727273,0.726744,none_observed
QMM:p12:1,QMM,12,1,native,1369,324,334,342,356,10,4.225309,0.947368,0.938202,none_observed
QMM:p12:2,QMM,12,2,native,1394,268,278,348,362,10,5.201493,0.770115,0.767956,none_observed
QMM:p12:3,QMM,12,3,native,476,78,88,119,133,10,6.102564,0.655462,0.661654,none_observed
QMM:p12:4,QMM,12,4,native,712,132,142,178,192,10,5.393939,0.741573,0.739583,none_observed
QMM:p130:0,QMM,130,0,native,1108,217,229,277,291,12,5.105991,0.783394,0.786942,none_observed
QMM:p130:1,QMM,130,1,native,680,104,116,170,184,12,6.538462,0.611765,0.630435,none_observed
QMM:p131:0,QMM,131,0,native,1075,185,197,268,282,12,5.810811,0.690299,0.698582,none_observed
QMM:p132:0,QMM,132,0,native,689,114,126,172,186,12,6.04386,0.662791,0.677419,none_observed
QMM:p132:1,QMM,132,1,native,1339,247,259,334,348,12,5.421053,0.739521,0.744253,none_observed
QMM:p132:2,QMM,132,2,native,174,26,38,43,57,12,6.692308,0.604651,0.666667,none_observed
QMM:p133:0,QMM,133,0,native,1047,189,201,261,275,12,5.539683,0.724138,0.730909,none_observed
QMM:p133:1,QMM,133,1,native,1076,214,226,269,283,12,5.028037,0.795539,0.798587,none_observed
QMM:p133:2,QMM,133,2,native,729,120,132,182,196,12,6.075,0.659341,0.673469,none_observed
QMM:p134:0,QMM,134,0,native,1232,239,251,308,322,12,5.154812,0.775974,0.779503,none_observed
QMM:p134:1,QMM,134,1,native,1145,199,211,286,300,12,5.753769,0.695804,0.703333,none_observed
QMM:p135:0,QMM,135,0,native,685,138,150,171,185,12,4.963768,0.807018,0.810811,none_observed
QMM:p135:1,QMM,135,1,native,1310,256,268,327,341,12,5.117188,0.782875,0.785924,none_observed
QMM:p135:2,QMM,135,2,native,1266,241,253,316,330,12,5.253112,0.762658,0.766667,none_observed
QMM:p135:3,QMM,135,3,native,174,26,38,43,57,12,6.692308,0.604651,0.666667,none_observed
QMM:p136:0,QMM,136,0,native,1235,236,248,308,322,12,5.233051,0.766234,0.770186,none_observed
QMM:p136:1,QMM,136,1,native,778,111,123,194,208,12,7.009009,0.572165,0.591346,none_observed
QMM:p137:0,QMM,137,0,native,1252,222,234,313,327,12,5.63964,0.709265,0.715596,none_observed
QMM:p137:1,QMM,137,1,native,824,133,145,206,220,12,6.195489,0.645631,0.659091,none_observed
QMM:p138:0,QMM,138,0,native,1312,243,255,328,342,12,5.399177,0.740854,0.745614,none_observed
QMM:p138:1,QMM,138,1,native,630,101,113,157,171,12,6.237624,0.643312,0.660819,none_observed
QMM:p13:0,QMM,13,0,native,1309,262,272,327,341,10,4.996183,0.801223,0.797654,none_observed
QMM:p13:1,QMM,13,1,native,1249,230,240,312,326,10,5.430435,0.737179,0.736196,none_observed
QMM:p13:2,QMM,13,2,native,1316,206,216,329,343,10,6.38835,0.62614,0.629738,none_observed
QMM:p13:3,QMM,13,3,native,1366,330,340,341,355,10,4.139394,0.967742,0.957746,none_observed
QMM:p149:0,QMM,149,0,native,1274,214,226,318,332,12,5.953271,0.672956,0.680723,none_observed
QMM:p149:1,QMM,149,1,native,388,67,79,97,111,12,5.791045,0.690722,0.711712,none_observed
QMM:p14:0,QMM,14,0,native,1253,240,250,313,327,10,5.220833,0.766773,0.764526,none_observed
QMM:p150:0,QMM,150,0,native,1387,261,273,346,360,12,5.314176,0.754335,0.758333,none_observed
QMM:p150:1,QMM,150,1,native,1396,238,250,349,363,12,5.865546,0.681948,0.688705,none_observed
QMM:p150:2,QMM,150,2,native,158,27,39,39,53,12,5.851852,0.692308,0.735849,none_observed
QMM:p150:3,QMM,150,3,native,267,36,48,66,80,12,7.416667,0.545455,0.6,none_observed
QMM:p151:0,QMM,151,0,native,1245,244,256,311,325,12,5.102459,0.784566,0.787692,none_observed
QMM:p151:1,QMM,151,1,native,1181,214,226,295,309,12,5.518692,0.725424,0.731392,none_observed
QMM:p152:0,QMM,152,0,native,1108,217,229,277,291,12,5.105991,0.783394,0.786942,none_observed
QMM:p152:1,QMM,152,1,native,680,104,116,170,184,12,6.538462,0.611765,0.630435,none_observed
QMM:p153:0,QMM,153,0,native,1075,185,197,268,282,12,5.810811,0.690299,0.698582,none_observed
QMM:p154:0,QMM,154,0,native,689,114,126,172,186,12,6.04386,0.662791,0.677419,none_observed
QMM:p154:1,QMM,154,1,native,1339,247,259,334,348,12,5.421053,0.739521,0.744253,none_observed
QMM:p154:2,QMM,154,2,native,174,26,38,43,57,12,6.692308,0.604651,0.666667,none_observed
QMM:p155:0,QMM,155,0,native,1047,189,201,261,275,12,5.539683,0.724138,0.730909,none_observed
QMM:p155:1,QMM,155,1,native,1076,214,226,269,283,12,5.028037,0.795539,0.798587,none_observed
QMM:p155:2,QMM,155,2,native,729,120,132,182,196,12,6.075,0.659341,0.673469,none_observed
QMM:p156:0,QMM,156,0,native,1232,239,251,308,322,12,5.154812,0.775974,0.779503,none_observed
QMM:p156:1,QMM,156,1,native,1145,199,211,286,300,12,5.753769,0.695804,0.703333,none_observed
QMM:p157:0,QMM,157,0,native,685,138,150,171,185,12,4.963768,0.807018,0.810811,none_observed
QMM:p157:1,QMM,157,1,native,1310,256,268,327,341,12,5.117188,0.782875,0.785924,none_observed
QMM:p157:2,QMM,157,2,native,1266,241,253,316,330,12,5.253112,0.762658,0.766667,none_observed
QMM:p157:3,QMM,157,3,native,174,26,38,43,57,12,6.692308,0.604651,0.666667,none_observed
QMM:p158:0,QMM,158,0,native,1235,236,248,308,322,12,5.233051,0.766234,0.770186,none_observed
QMM:p158:1,QMM,158,1,native,778,111,123,194,208,12,7.009009,0.572165,0.591346,none_observed
QMM:p159:0,QMM,159,0,native,1252,222,234,313,327,12,5.63964,0.709265,0.715596,none_observed
QMM:p159:1,QMM,159,1,native,824,133,145,206,220,12,6.195489,0.645631,0.659091,none_observed
QMM:p15:0,QMM,15,0,native,654,63,73,163,177,10,10.380952,0.386503,0.412429,none_observed
QMM:p15:1,QMM,15,1,native,1367,106,116,341,355,10,12.896226,0.31085,0.326761,none_observed
QMM:p15:2,QMM,15,2,native,1189,108,118,297,311,10,11.009259,0.363636,0.379421,none_observed
QMM:p15:3,QMM,15,3,native,643,54,64,160,174,10,11.907407,0.3375,0.367816,none_observed
QMM:p15:4,QMM,15,4,native,977,65,75,244,258,10,15.030769,0.266393,0.290698,whitespace_heavy
QMM:p160:0,QMM,160,0,native,1312,243,255,328,342,12,5.399177,0.740854,0.745614,none_observed
QMM:p160:1,QMM,160,1,native,630,101,113,157,171,12,6.237624,0.643312,0.660819,none_observed
QMM:p161:0,QMM,161,0,ocr,442,121,133,110,124,12,3.652893,1.1,1.072581,none_observed
QMM:p162:0,QMM,162,0,ocr,354,104,116,88,102,12,3.403846,1.181818,1.137255,none_observed
QMM:p163:0,QMM,163,0,ocr,652,182,194,163,177,12,3.582418,1.116564,1.096045,none_observed
QMM:p164:0,QMM,164,0,ocr,408,124,136,102,116,12,3.290323,1.215686,1.172414,none_observed
QMM:p16:0,QMM,16,0,native,487,52,62,121,135,10,9.365385,0.429752,0.459259,none_observed
QMM:p16:1,QMM,16,1,native,1176,137,147,294,308,10,8.583942,0.465986,0.477273,none_observed
QMM:p16:2,QMM,16,2,native,1104,154,164,276,290,10,7.168831,0.557971,0.565517,none_observed
QMM:p17:0,QMM,17,0,native,414,57,67,103,117,10,7.263158,0.553398,0.57265,none_observed
QMM:p17:1,QMM,17,1,native,1369,147,157,342,356,10,9.312925,0.429825,0.441011,none_observed
QMM:p17:2,QMM,17,2,native,1314,128,138,328,342,10,10.265625,0.390244,0.403509,none_observed
QMM:p17:3,QMM,17,3,native,1214,75,85,303,317,10,16.186667,0.247525,0.268139,none_observed
QMM:p17:4,QMM,17,4,native,1219,90,100,304,318,10,13.544444,0.296053,0.314465,none_observed
QMM:p17:5,QMM,17,5,native,365,20,30,91,105,10,18.25,0.21978,0.285714,none_observed
QMM:p18:0,QMM,18,0,native,1321,121,131,330,344,10,10.917355,0.366667,0.380814,none_observed
QMM:p18:1,QMM,18,1,native,1287,89,99,321,335,10,14.460674,0.277259,0.295522,none_observed
QMM:p18:2,QMM,18,2,native,1185,86,96,296,310,10,13.77907,0.290541,0.309677,none_observed
QMM:p18:3,QMM,18,3,native,1273,95,105,318,332,10,13.4,0.298742,0.316265,none_observed
QMM:p18:4,QMM,18,4,native,852,65,75,213,227,10,13.107692,0.305164,0.330396,none_observed
QMM:p19:0,QMM,19,0,ocr,127,62,72,31,45,10,2.048387,2.0,1.6,none_observed
QMM:p1:0,QMM,1,0,native,1390,332,343,347,361,11,4.186747,0.956772,0.950139,none_observed
QMM:p1:1,QMM,1,1,native,621,139,150,155,169,11,4.467626,0.896774,0.887574,none_observed
QMM:p20:0,QMM,20,0,native,1363,249,259,340,354,10,5.473896,0.732353,0.731638,none_observed
QMM:p20:1,QMM,20,1,native,326,63,73,81,95,10,5.174603,0.777778,0.768421,none_observed
QMM:p20:2,QMM,20,2,native,691,152,162,172,186,10,4.546053,0.883721,0.870968,none_observed
QMM:p21:0,QMM,21,0,native,125,25,35,31,45,10,5.0,0.806452,0.777778,none_observed
QMM:p21:1,QMM,21,1,native,1321,257,267,330,344,10,5.140078,0.778788,0.776163,none_observed
QMM:p21:2,QMM,21,2,native,521,93,103,130,144,10,5.602151,0.715385,0.715278,none_observed
QMM:p21:3,QMM,21,3,native,1482,253,263,370,384,10,5.857708,0.683784,0.684896,none_observed
QMM:p21:4,QMM,21,4,native,150,26,36,37,51,10,5.769231,0.702703,0.705882,none_observed
QMM:p22:0,QMM,22,0,native,208,37,47,52,66,10,5.621622,0.711538,0.712121,none_observed
QMM:p22:1,QMM,22,1,native,1222,212,222,305,319,10,5.764151,0.695082,0.695925,none_observed
QMM:p22:2,QMM,22,2,native,551,76,86,137,151,10,7.25,0.554745,0.569536,none_observed
QMM:p22:3,QMM,22,3,native,1225,136,146,306,320,10,9.007353,0.444444,0.45625,none_observed
QMM:p22:4,QMM,22,4,native,223,51,61,55,69,10,4.372549,0.927273,0.884058,none_observed
QMM:p23:0,QMM,23,0,native,1376,289,299,344,358,10,4.761246,0.840116,0.835196,none_observed
QMM:p23:1,QMM,23,1,native,193,31,41,48,62,10,6.225806,0.645833,0.66129,none_observed
QMM:p24:0,QMM,24,0,native,1196,206,216,299,313,10,5.805825,0.688963,0.690096,none_observed
QMM:p24:1,QMM,24,1,native,1350,276,286,337,351,10,4.891304,0.818991,0.814815,none_observed
QMM:p25:0,QMM,25,0,native,704,167,177,176,190,10,4.215569,0.948864,0.931579,none_observed
QMM:p26:0,QMM,26,0,native,201,58,68,50,64,10,3.465517,1.16,1.0625,none_observed
QMM:p27:0,QMM,27,0,native,208,59,69,52,66,10,3.525424,1.134615,1.045455,none_observed
QMM:p27:1,QMM,27,1,native,1363,213,223,340,354,10,6.399061,0.626471,0.629944,none_observed
QMM:p27:2,QMM,27,2,native,1340,163,173,335,349,10,8.220859,0.486567,0.495702,none_observed
QMM:p27:3,QMM,27,3,native,129,14,24,32,46,10,9.214286,0.4375,0.521739,none_observed
QMM:p28:0,QMM,28,0,native,1317,217,227,329,343,10,6.069124,0.659574,0.661808,none_observed
QMM:p28:1,QMM,28,1,native,1285,163,173,321,335,10,7.883436,0.507788,0.516418,none_observed
QMM:p28:2,QMM,28,2,native,548,67,77,137,151,10,8.179104,0.489051,0.509934,none_observed
QMM:p28:3,QMM,28,3,native,957,63,73,239,253,10,15.190476,0.263598,0.288538,none_observed
QMM:p29:0,QMM,29,0,native,1400,205,215,350,364,10,6.829268,0.585714,0.590659,none_observed
QMM:p29:1,QMM,29,1,native,234,32,42,58,72,10,7.3125,0.551724,0.583333,none_observed
QMM:p29:2,QMM,29,2,native,1266,112,122,316,330,10,11.303571,0.35443,0.369697,none_observed
QMM:p2:0,QMM,2,0,native,1388,343,354,347,361,11,4.046647,0.988473,0.980609,none_observed
QMM:p2:1,QMM,2,1,native,588,139,150,147,161,11,4.230216,0.945578,0.931677,none_observed
QMM:p30:0,QMM,30,0,native,1240,237,247,310,324,10,5.232068,0.764516,0.762346,none_observed
QMM:p30:1,QMM,30,1,native,314,60,70,78,92,10,5.233333,0.769231,0.76087,none_observed
QMM:p31:0,QMM,31,0,native,1379,165,175,344,358,10,8.357576,0.479651,0.488827,none_observed
QMM:p31:1,QMM,31,1,native,252,63,73,63,77,10,4.0,1.0,0.948052,none_observed
QMM:p32:0,QMM,32,0,native,140,29,39,35,49,10,4.827586,0.828571,0.795918,none_observed
QMM:p32:1,QMM,32,1,native,1335,245,255,333,347,10,5.44898,0.735736,0.73487,none_observed
QMM:p32:2,QMM,32,2,native,250,44,54,62,76,10,5.681818,0.709677,0.710526,none_observed
QMM:p32:3,QMM,32,3,native,1324,264,274,331,345,10,5.015152,0.797583,0.794203,none_observed
QMM:p32:4,QMM,32,4,native,869,169,179,217,231,10,5.142012,0.778802,0.774892,none_observed
QMM:p32:5,QMM,32,5,native,640,149,159,160,174,10,4.295302,0.93125,0.913793,none_observed
QMM:p33:0,QMM,33,0,native,712,132,142,178,192,10,5.393939,0.741573,0.739583,none_observed
QMM:p33:1,QMM,33,1,native,1133,229,239,283,297,10,4.947598,0.809187,0.804714,none_observed
QMM:p33:2,QMM,33,2,native,1137,186,196,284,298,10,6.112903,0.65493,0.657718,none_observed
QMM:p33:3,QMM,33,3,native,1125,211,221,281,295,10,5.331754,0.75089,0.749153,none_observed
QMM:p34:0,QMM,34,0,native,726,157,167,181,195,10,4.624204,0.867403,0.85641,none_observed
QMM:p34:1,QMM,34,1,native,941,183,193,235,249,10,5.142077,0.778723,0.7751,none_observed
QMM:p34:2,QMM,34,2,native,1259,280,290,314,328,10,4.496429,0.89172,0.884146,none_observed
QMM:p34:3,QMM,34,3,native,1320,274,284,330,344,10,4.817518,0.830303,0.825581,none_observed
QMM:p35:0,QMM,35,0,native,1250,269,279,312,326,10,4.64684,0.862179,0.855828,none_observed
QMM:p35:1,QMM,35,1,native,1383,268,278,345,359,10,5.160448,0.776812,0.774373,none_observed
QMM:p36:0,QMM,36,0,native,1105,216,226,276,290,10,5.115741,0.782609,0.77931,none_observed
QMM:p36:1,QMM,36,1,native,1150,250,260,287,301,10,4.6,0.87108,0.863787,none_observed
QMM:p36:2,QMM,36,2,native,496,95,105,124,138,10,5.221053,0.766129,0.76087,none_observed
QMM:p37:0,QMM,37,0,native,1346,239,249,336,350,10,5.631799,0.71131,0.711429,none_observed
QMM:p37:1,QMM,37,1,native,195,49,59,48,62,10,3.979592,1.020833,0.951613,none_observed
QMM:p37:2,QMM,37,2,native,1392,285,295,348,362,10,4.884211,0.818966,0.814917,none_observed
QMM:p37:3,QMM,37,3,native,1387,264,274,346,360,10,5.253788,0.763006,0.761111,none_observed
QMM:p37:4,QMM,37,4,native,206,37,47,51,65,10,5.567568,0.72549,0.723077,none_observed
QMM:p38:0,QMM,38,0,native,1503,298,308,375,389,10,5.043624,0.794667,0.791774,none_observed
QMM:p38:1,QMM,38,1,native,189,44,54,47,61,10,4.295455,0.93617,0.885246,none_observed
QMM:p38:2,QMM,38,2,native,1333,232,242,333,347,10,5.74569,0.696697,0.697406,none_observed
QMM:p38:3,QMM,38,3,native,962,180,190,240,254,10,5.344444,0.75,0.748031,none_observed
QMM:p39:0,QMM,39,0,native,1073,223,233,268,282,10,4.811659,0.83209,0.826241,none_observed
QMM:p39:1,QMM,39,1,native,1399,254,264,349,363,10,5.507874,0.727794,0.727273,none_observed
QMM:p39:2,QMM,39,2,native,1367,255,265,341,355,10,5.360784,0.747801,0.746479,none_observed
QMM:p39:3,QMM,39,3,native,200,35,45,50,64,10,5.714286,0.7,0.703125,none_observed
QMM:p3:0,QMM,3,0,native,1381,326,337,345,359,11,4.236196,0.944928,0.938719,none_observed
QMM:p3:1,QMM,3,1,native,527,124,135,131,145,11,4.25,0.946565,0.931034,none_observed
QMM:p40:0,QMM,40,0,native,1395,285,295,348,362,10,4.894737,0.818966,0.814917,none_observed
